Bike Station,Place,Place Latitude,Place Longitude,Rating,Popularity,Price
7th & Laurel,Dynasty Seafood Restaurant 皇朝海鮮酒家,49.263675,-123.12143,No rating available,No popularity available,No price available
7th & Laurel,Marulilu Cafe,49.263328,-123.11402,No rating available,No popularity available,No price available
7th & Laurel,Banana Leaf,49.263207,-123.122445,No rating available,No popularity available,No price available
7th & Laurel,Peaceful Restaurant,49.263051,-123.116024,No rating available,No popularity available,No price available
7th & Laurel,The Liberty Distillery,49.270379,-123.134574,No rating available,No popularity available,No price available
7th & Laurel,OEB Breakfast Co,49.273374,-123.119419,No rating available,No popularity available,No price available
7th & Laurel,The Wicklow Pub,49.268684,-123.118613,No rating available,No popularity available,No price available
7th & Laurel,Solly's Bagelry,49.264703,-123.112191,No rating available,No popularity available,No price available
7th & Laurel,Provence Marinaside,49.273338,-123.119497,No rating available,No popularity available,No price available
7th & Laurel,Off the Tracks Bistro,49.270292,-123.133999,No rating available,No popularity available,No price available
7th & Laurel,Hokkaido Ramen Santouka,49.263015,-123.116994,No rating available,No popularity available,No price available
7th & Laurel,Mahony & Sons,49.26908,-123.118647,No rating available,No popularity available,No price available
7th & Laurel,Royal Seoul House,49.26363,-123.131726,No rating available,No popularity available,No price available
7th & Laurel,Hachibei Restaurant,49.256894,-123.121582,No rating available,No popularity available,No price available
7th & Laurel,Osake Artisan Sake Maker,49.270271,-123.133916,No rating available,No popularity available,No price available
7th & Laurel,Max's Bakery & Delicatessen,49.257605,-123.127562,No rating available,No popularity available,No price available
7th & Laurel,De Dutch Pannekoek House,49.257312,-123.127051,No rating available,No popularity available,No price available
7th & Laurel,Dockside Restaurant,49.269422,-123.131167,No rating available,No popularity available,No price available
7th & Laurel,Uma Sushi,49.26372,-123.11381,No rating available,No popularity available,No price available
7th & Laurel,Big Rock Brewery Ltd,49.267411,-123.111042,No rating available,No popularity available,No price available
7th & Laurel,Masa Japanese Restaurant,49.263414,-123.136655,No rating available,No popularity available,No price available
7th & Laurel,Tim Hortons,49.263583,-123.123288,No rating available,No popularity available,No price available
7th & Laurel,Starbucks,49.273405,-123.119989,No rating available,No popularity available,No price available
7th & Laurel,Tropika Malaysian & Thai Cuisine 星馬印,49.25887,-123.115262,No rating available,No popularity available,No price available
7th & Laurel,A&W Restaurant,49.260739,-123.116314,No rating available,No popularity available,No price available
7th & Laurel,Wendy's,49.263714,-123.114614,No rating available,No popularity available,No price available
7th & Laurel,Boston Pizza,49.263692,-123.134651,No rating available,No popularity available,No price available
7th & Laurel,Happy Wood BBQ House,49.263634,-123.125725,No rating available,No popularity available,No price available
7th & Laurel,Kishu Mountain Restaurant,49.263201,-123.122201,No rating available,No popularity available,No price available
7th & Laurel,Dalina,49.263171,-123.126091,No rating available,No popularity available,No price available
7th & Laurel,Stages Restaurant & Lounge,49.263515,-123.120119,No rating available,No popularity available,No price available
7th & Laurel,Chun Fun How,49.263686,-123.128163,No rating available,No popularity available,No price available
7th & Laurel,John 3:16 Malaysian Delights,49.263686,-123.128163,No rating available,No popularity available,No price available
7th & Laurel,Le Bread Pan Cafe Bakery,49.267047,-123.119609,No rating available,No popularity available,No price available
7th & Laurel,Java Express,49.262578,-123.119471,No rating available,No popularity available,No price available
7th & Laurel,Honjin Sushi,49.273601,-123.121223,No rating available,No popularity available,No price available
7th & Laurel,Tractor,49.263546,-123.118013,No rating available,No popularity available,No price available
7th & Laurel,Nostradamus,49.260813,-123.125079,No rating available,No popularity available,No price available
7th & Laurel,Blenz Coffee,49.263421,-123.115731,No rating available,No popularity available,No price available
7th & Laurel,Pho Extreme Xe Lua,49.26339,-123.114269,No rating available,No popularity available,No price available
7th & Laurel,Mr. Japanese Curry,49.263756,-123.113732,No rating available,No popularity available,No price available
7th & Laurel,Joon's Kitchen,49.258033,-123.127274,No rating available,No popularity available,No price available
7th & Laurel,Mon Pitou Bistro & Bakery,49.265432,-123.135854,No rating available,No popularity available,No price available
7th & Laurel,Willow Cafe Bakery,49.257182,-123.12185,No rating available,No popularity available,No price available
7th & Laurel,New Sun Restaurant,49.259246,-123.115213,No rating available,No popularity available,No price available
7th & Laurel,Foundry,49.268379,-123.112261,No rating available,No popularity available,No price available
Science World,Creekside Park,49.274585,-123.102893,No rating available,No popularity available,No price available
Science World,Pizzeria Farina,49.276561,-123.10014,No rating available,No popularity available,No price available
Science World,Terra Breads,49.271451,-123.107006,No rating available,No popularity available,No price available
Science World,Earnest Ice Cream,49.268876,-123.102894,No rating available,No popularity available,No price available
Science World,CRAFT Beer Market Vancouver,49.270591,-123.106447,No rating available,No popularity available,No price available
Science World,Gusto a Taste of Italy,49.271332,-123.105861,No rating available,No popularity available,No price available
Science World,Phnom Penh,49.278403,-123.098188,No rating available,No popularity available,No price available
Science World,Keefer Bar,49.279619,-123.101293,No rating available,No popularity available,No price available
Science World,Faculty Brewing Co,49.268552,-123.104488,No rating available,No popularity available,No price available
Science World,R & B Brewing Inc,49.26727,-123.103568,No rating available,No popularity available,No price available
Science World,Rogers Arena,49.277856,-123.108688,No rating available,No popularity available,No price available
Science World,Tractor Foods - Olympic Village,49.269535,-123.102869,No rating available,No popularity available,No price available
Science World,Bodega on Main,49.275439,-123.099639,No rating available,No popularity available,No price available
Science World,Chambar,49.280213,-123.1097,No rating available,No popularity available,No price available
Science World,Pure Bread,49.266631,-123.104568,No rating available,No popularity available,No price available
Science World,Nook,49.269521,-123.109276,No rating available,No popularity available,No price available
Science World,Fife Bakery,49.268088,-123.10307,No rating available,No popularity available,No price available
Science World,Narrow Lounge,49.268334,-123.100495,No rating available,No popularity available,No price available
Science World,Oyster Express,49.279309,-123.097372,No rating available,No popularity available,No price available
Science World,Jam Cafe,49.280306,-123.109627,No rating available,No popularity available,No price available
Science World,JJ Bean Coffee Roasters,49.270118,-123.109002,No rating available,No popularity available,No price available
Science World,Amato Gelato Cafe,49.270065,-123.102995,No rating available,No popularity available,No price available
Science World,Honey Salt,49.275175,-123.11284,No rating available,No popularity available,No price available
Science World,Chinatown BBQ,49.280546,-123.101453,No rating available,No popularity available,No price available
Science World,Cartems Donuterie,49.265642,-123.100591,No rating available,No popularity available,No price available
Science World,Passione Gelato,49.275818,-123.113868,No rating available,No popularity available,No price available
Science World,Mello,49.280489,-123.098771,No rating available,No popularity available,No price available
Science World,Nelson the Seagull,49.282251,-123.104519,No rating available,No popularity available,No price available
Science World,Salt Tasting Room,49.280282,-123.098881,No rating available,No popularity available,No price available
