Bike Station,Place,Place Latitude,Place Longitude,Rating,Review Count,Price
Homer & Robson (Vancouver Public Library),Lupo,49.278222058049096,-123.11735347768747,4.3,475,$$$
Homer & Robson (Vancouver Public Library),Tutto,49.2784091,-123.1187139,4.2,70,$$$
Homer & Robson (Vancouver Public Library),The Magnet,49.28242131064444,-123.11118325952978,4.7,29,No price available
Homer & Robson (Vancouver Public Library),Medina Cafe,49.2804429972571,-123.117036269849,4.2,2741,$$
Homer & Robson (Vancouver Public Library),Blue Water Cafe,49.2761945,-123.1209935,4.4,1155,$$$$
Homer & Robson (Vancouver Public Library),Browns Socialhouse QE Theatre,49.279919,-123.112788,4.3,69,$$
Homer & Robson (Vancouver Public Library),District Bar & Restaurant,49.2778742,-123.1141061,3.8,99,$$
Homer & Robson (Vancouver Public Library),Happy Noodle House,49.27664,-123.12578,4.6,166,$$
Homer & Robson (Vancouver Public Library),Fat Mao Noodles,49.27982129999999,-123.1267997,4.4,86,$$
Homer & Robson (Vancouver Public Library),Super Chef Grill,49.279012421188,-123.116581099631,4.4,86,$
Homer & Robson (Vancouver Public Library),Robba da Matti,49.2753397,-123.1208967,4.2,541,$$
Homer & Robson (Vancouver Public Library),Rollzzy,49.280265,-123.118386,4.1,22,$$
Homer & Robson (Vancouver Public Library),Ignite Pizzeria,49.27724,-123.11858,4.6,36,No price available
Homer & Robson (Vancouver Public Library),JOEY Burrard,49.28259066168153,-123.12317650349448,4.1,634,$$
Homer & Robson (Vancouver Public Library),Straight Outta Brooklyn NYC Pizzeria,49.2791165,-123.1166227,4.1,250,$
Homer & Robson (Vancouver Public Library),Fable Diner and Bar,49.28081479999999,-123.1171994,3.8,23,No price available
Homer & Robson (Vancouver Public Library),Maruhachi Ra-Men,49.27854065320407,-123.1157914,4.1,274,$$
Homer & Robson (Vancouver Public Library),Pho Khanh Express,49.2763,-123.11561,4.3,61,No price available
Homer & Robson (Vancouver Public Library),Tokyo In April,49.2806813,-123.1073936,4.4,96,$$
Homer & Robson (Vancouver Public Library),Big Way Hot Pot,49.281753,-123.120701,4.0,26,No price available
Homer & Robson (Vancouver Public Library),The Greek By Anatoli,49.276285,-123.1197178,3.8,280,$$
Homer & Robson (Vancouver Public Library),Nero Waffles,49.27834403099929,-123.122044653573,4.4,572,$$
Homer & Robson (Vancouver Public Library),Alchemy Bar and Kitchen,49.27422,-123.124,4.9,7,No price available
Homer & Robson (Vancouver Public Library),Hendricks Resto-Lounge,49.27984,-123.11688,3.9,31,$$
Homer & Robson (Vancouver Public Library),Manoush'eh,49.27667072314417,-123.12570086148996,4.8,263,$
Homer & Robson (Vancouver Public Library),Guu Toramasa,49.281099,-123.118641,4.1,14,No price available
Homer & Robson (Vancouver Public Library),The Ballyhoo Public House,49.28210210327892,-123.12397015451256,4.2,20,No price available
Homer & Robson (Vancouver Public Library),Elisa,49.27597599917006,-123.12142339325408,4.2,245,$$$$
Homer & Robson (Vancouver Public Library),Honey Salt,49.2753742,-123.1128477,3.5,298,$$
Homer & Robson (Vancouver Public Library),The Mexican Antojitos Y Cantina,49.2787726,-123.1240268,4.3,423,$$
Homer & Robson (Vancouver Public Library),La Taqueria Pinche Taco Shop,49.282912,-123.110593,4.3,547,$$
Homer & Robson (Vancouver Public Library),Acquafarina,49.28119252835717,-123.11539859159646,4.0,33,No price available
Homer & Robson (Vancouver Public Library),Dante Italian Sandwich,49.279199,-123.116803,5.0,3,No price available
Homer & Robson (Vancouver Public Library),Stock and Supply,49.28416,-123.1127,4.1,33,No price available
Homer & Robson (Vancouver Public Library),Moose's Down Under,49.285638,-123.11634,3.9,167,$$
Homer & Robson (Vancouver Public Library),Bar Haifa,49.28065,-123.115826,4.0,21,No price available
Homer & Robson (Vancouver Public Library),Nuba in Gastown,49.2827625062516,-123.109646101134,4.0,818,$$$
Homer & Robson (Vancouver Public Library),Zefferelli's,49.28504,-123.1261,4.2,542,$$
Homer & Robson (Vancouver Public Library),Sushi Sonoya,49.279331,-123.115997,3.9,33,No price available
Homer & Robson (Vancouver Public Library),Marugame Udon,49.2801931,-123.11028743227573,3.9,61,$$
7th & Granville,Fable Kitchen,49.2679331,-123.149019,4.3,804,$$
7th & Granville,Curry N Grill,49.26214276485089,-123.1383634,5.0,1,No price available
7th & Granville,Tap & Barrel - Bridges,49.2727468,-123.1359964,4.2,109,$$
7th & Granville,JINYA Ramen Bar - Vancouver West,49.263449,-123.139273,4.7,7,No price available
7th & Granville,Ramen Danbo,49.26828,-123.146431,4.2,493,$$
7th & Granville,The Vancouver Fish Company,49.270699041024656,-123.13661460671716,3.6,307,$$$
7th & Granville,The Farmer's Apprentice,49.2662176,-123.1395648,3.4,193,$$$
7th & Granville,Marché Mon Pitou,49.2654349,-123.1357134,4.2,46,$$
7th & Granville,Gary's,49.260958,-123.138226,4.3,9,No price available
7th & Granville,Mazahr Lebanese Kitchen,49.2615511,-123.1383052,4.7,63,No price available
7th & Granville,Leopold’s Tavern,49.26391052352111,-123.1417031,4.4,8,No price available
7th & Granville,New Fuji,49.27082027992868,-123.14700923860072,4.2,32,No price available
7th & Granville,My Island Café,49.27031,-123.13626,4.4,5,No price available
7th & Granville,John 3:16 Malaysian Delights,49.26371,-123.12812,4.1,66,$$
7th & Granville,Unchai Thai Restaurant,49.265112,-123.145913,4.4,97,No price available
7th & Granville,COFU Pressed Sushi,49.26929877489593,-123.13902429772696,4.7,23,No price available
7th & Granville,Masa Japanese Restaurant,49.2635194,-123.1369059,3.6,154,$$
7th & Granville,The Stable House Bistro,49.2597322720703,-123.140207185371,4.0,109,$$
7th & Granville,Lin Chinese Cuisine And Tea House,49.263677,-123.1395952,3.4,247,$$
7th & Granville,Salade de Fruits Cafe,49.2655161,-123.1401237,4.2,185,$$
7th & Granville,Tony's Fish & Oyster Cafe,49.2707626,-123.1361439,3.6,237,$$
7th & Granville,Saba Foods,49.26007655336628,-123.13904964662748,4.4,17,No price available
7th & Granville,The Sandbar Seafood Restaurant,49.271502,-123.134151,3.7,796,$$$
7th & Granville,Salmon n' Bannock,49.2631378,-123.1296705,4.5,242,$$
7th & Granville,5 Spice Vietnamese Cuisine,49.2637568131083,-123.138972334564,3.9,27,$
7th & Granville,Paul's Omelettery Restaurant,49.26597,-123.1389,3.9,312,$$
7th & Granville,Raisu,49.2679990419609,-123.158381134272,4.2,530,$$$
7th & Granville,Oddfish,49.2708136,-123.1475237,4.1,90,$$$
7th & Granville,Maenam,49.26787,-123.1488979,3.9,415,$$
7th & Granville,Le Coq Frit,49.2636151,-123.1479001,4.6,50,No price available
7th & Granville,Novo Italian,49.2666178,-123.1454221,3.9,174,$$
7th & Granville,Go Fish Ocean Emporium,49.2712685403221,-123.139493380397,3.9,534,$$
7th & Granville,Market Grill,49.2726237,-123.1356235,4.0,59,$$
7th & Granville,Don at Kitsilano,49.26803615562396,-123.1545255,4.4,28,No price available
7th & Granville,Blue Hat Bistro,49.26986,-123.13792,3.7,89,$$
7th & Granville,The Flying Pig,49.27501,-123.122,4.0,1394,$$
7th & Granville,Delhi 6 Indian Bistro,49.2653386,-123.1449329,4.4,149,$$
7th & Granville,Alchemy Bar and Kitchen,49.27422,-123.124,4.9,7,No price available
7th & Granville,Nook,49.2722128608937,-123.155147313374,3.8,179,$$
7th & Granville,Kokoro Tokyo Mazesoba,49.268242,-123.146505,3.9,16,$$
7th & Granville,Casereccio Foods,49.2642,-123.15742,4.7,56,No price available
7th & Granville,Viet Flavour Restaurant,49.2635951,-123.1462632,4.1,30,No price available
7th & Granville,Afghan Horsemen Restaurant,49.2694847203493,-123.138735294342,3.9,270,$$
7th & Granville,Breakfast Table,49.25855,-123.13856,4.3,282,$$
7th & Granville,Las Autenticas Tacos & Tortas Ahogadas,49.26736,-123.14128,3.6,5,No price available
7th & Granville,Toyokan Bowl,49.27053485298529,-123.14775101534424,4.5,11,No price available
7th & Granville,AnnaLena,49.2708261,-123.1467714,4.5,374,$$$$
7th & Granville,Juicy Joe’s,49.26599,-123.138767,5.0,3,No price available
7th & Granville,Sushi Hanabi,49.2695439,-123.1397881,3.8,20,No price available
7th & Granville,Beach Ave Bar And Grill,49.27553568577844,-123.13565084059196,4.5,32,$$
Harwood & Bute,Tom Sushi,49.2815608,-123.1327476,4.7,286,$$
Harwood & Bute,Kingyo,49.29073911099211,-123.13705023185994,4.4,1224,$$
Harwood & Bute,Fable Kitchen,49.2679331,-123.149019,4.3,804,$$
Harwood & Bute,Parker Rooftop,49.276163922889424,-123.13018575310709,4.3,29,No price available
Harwood & Bute,Beach Ave Bar And Grill,49.27553568577844,-123.13565084059196,4.5,32,$$
Harwood & Bute,Fat Mao Noodles,49.27982129999999,-123.1267997,4.4,86,$$
Harwood & Bute,Burgoo Bistro,49.27968,-123.12763,4.2,189,$$
Harwood & Bute,Maxine's Cafe & Bar,49.27807,-123.13131,4.3,121,$$
Harwood & Bute,Tap & Barrel - Bridges,49.2727468,-123.1359964,4.2,109,$$
Harwood & Bute,Tasty BBQ & Beer Bar,49.2755924,-123.13478780674588,5.0,1,No price available
Harwood & Bute,Los Amigos Taqueria,49.2806359,-123.131852,4.0,129,$$
Harwood & Bute,Kosoo,49.28494,-123.12592,4.3,135,$$
Harwood & Bute,Gurkha Himalayan Kitchen,49.2811737,-123.1321411,4.1,227,$$
Harwood & Bute,Best Bite Donair,49.2803206589938,-123.130853958428,4.2,39,$
Harwood & Bute,Manoush'eh,49.27667072314417,-123.12570086148996,4.8,263,$
Harwood & Bute,La Belle Patate,49.2820547306569,-123.133442922354,4.1,586,$$
Harwood & Bute,Saku,49.289223,-123.132266,4.4,465,$$
Harwood & Bute,Banana Leaf,49.28001,-123.13009,3.6,256,$$
Harwood & Bute,Happy Noodle House,49.27664,-123.12578,4.6,166,$$
Harwood & Bute,Guu with Garlic,49.290249,-123.1338142,4.3,1098,$$
Harwood & Bute,Mercado Mexican Restaurant & Taqueria,49.2806888,-123.131126,5.0,1,No price available
Harwood & Bute,Keto Caveman Davie,49.282097250077,-123.1341740690334,4.5,12,No price available
Harwood & Bute,The Italians,49.2811838,-123.1340286,3.9,60,$$$
Harwood & Bute,Score on Davie,49.2823221457395,-123.134614739512,4.3,368,$$
Harwood & Bute,Tre Viet,49.28812950568292,-123.1403068,4.7,23,No price available
Harwood & Bute,Zefferelli's,49.28504,-123.1261,4.2,542,$$
Harwood & Bute,Okami Sushi,49.2813755850521,-123.1336464,4.7,7,No price available
Harwood & Bute,Fritz European Fry House,49.2772045,-123.1265253,4.2,871,$$
Harwood & Bute,The Red Accordion,49.29025,-123.131768,4.7,124,$$
Harwood & Bute,Alchemy Bar and Kitchen,49.27422,-123.124,4.9,7,No price available
Harwood & Bute,Noah's Cafe,49.28827635407216,-123.1400279,4.7,47,No price available
Harwood & Bute,Vonns,49.28724,-123.14124,4.6,61,No price available
Harwood & Bute,CRAFT Beer Market,49.2864807,-123.142214,4.0,48,No price available
Harwood & Bute,The Flying Pig,49.27501,-123.122,4.0,1394,$$
Harwood & Bute,Café Portrait,49.2881056129168,-123.140413686633,4.4,79,No price available
Harwood & Bute,Ramen Danbo,49.2874959131639,-123.128934167326,4.4,686,$$
Harwood & Bute,Disco Cheetah,49.2816419,-123.1328747,4.2,63,$$
Harwood & Bute,Barra Gitano,49.28178825049548,-123.1335975,4.3,4,No price available
Harwood & Bute,Yolks ,49.278737,-123.128973,4.3,22,$$
Harwood & Bute,Nene Chicken,49.28213556680251,-123.13360992819072,4.0,20,No price available
Harwood & Bute,Tavola,49.2918164,-123.1357186,4.4,394,$$$
Harwood & Bute,Sula Indian Restaurant - Davie Street,49.2862525,-123.14058433186014,4.2,18,No price available
Harwood & Bute,The Mexican Antojitos Y Cantina,49.2787726,-123.1240268,4.3,423,$$
Harwood & Bute,Gyu-Kaku Japanese BBQ,49.28031,-123.12467,4.0,414,$$
Harwood & Bute,Tendon Kohaku,49.28107123873706,-123.12179426645872,4.3,174,$$
Harwood & Bute,Kinara Indian Cuisine,49.2831201857873,-123.135653703493,4.2,46,No price available
Harwood & Bute,Joe Fortes Seafood & Chop House,49.28496869177162,-123.12455980835064,4.0,1371,$$$
Harwood & Bute,España Restaurant,49.2880552,-123.1404114,4.2,263,$$
Harwood & Bute,Market Grill,49.2726237,-123.1356235,4.0,59,$$
Harwood & Bute,Jinmi,49.290812,-123.13607,4.5,25,No price available
Creekside Park North,Phnom Penh,49.278431,-123.098205,4.2,1817,$$
Creekside Park North,Bodega On Main,49.27548853708847,-123.09968391901442,3.8,233,$$
Creekside Park North,The Flying Pig,49.27501,-123.122,4.0,1394,$$
Creekside Park North,The Darkside,49.277937,-123.098943,4.7,3,No price available
Creekside Park North,Bao Bei Chinese Brasserie,49.2796095312486,-123.100574596039,3.9,444,$$$
Creekside Park North,Fanny Bay Oyster Bar & Shellfish Market,49.2787525,-123.1138689,4.4,902,$$$
Creekside Park North,Tokyo In April,49.2806813,-123.1073936,4.4,96,$$
Creekside Park North,Fat Mao,49.27881,-123.09893,3.9,256,$$
Creekside Park North,Fiorino,49.2784351,-123.0992476,4.1,56,$$
Creekside Park North,Chambar,49.2801460007961,-123.109925328073,4.2,1630,$$
Creekside Park North,Miku,49.28691298612272,-123.11304877258942,4.4,2428,$$$
Creekside Park North,Torafuku,49.27589499983855,-123.09961118220762,3.8,232,$$
Creekside Park North,TAKO,49.278816,-123.1078822,4.0,230,$
Creekside Park North,Chinatown BBQ,49.280294,-123.1015,4.4,347,$$
Creekside Park North,Caveman Cafe,49.280802324947445,-123.10703500282293,4.4,289,$$
Creekside Park North,Twisted Fork,49.283194,-123.104445,4.1,1147,$$
Creekside Park North,Barbara,49.2804544,-123.0970391,4.4,26,No price available
Creekside Park North,Sooda Korean BBQ,49.282678,-123.106049,4.6,45,No price available
Creekside Park North,Machete Mexican Healthy Food,49.27572820842713,-123.1001953,4.4,18,No price available
Creekside Park North,Robba Da Matti,49.28314632351484,-123.10375675641404,4.6,24,No price available
Creekside Park North,Bali Thai,49.2802711224293,-123.106226601714,4.5,102,$
Creekside Park North,The Magnet,49.28242131064444,-123.11118325952978,4.7,29,No price available
Creekside Park North,PiDGiN,49.2819071402452,-123.104188653967,4.0,346,$$$
Creekside Park North,MILA Plant-Based,49.27963,-123.10017,4.3,120,$$$
Creekside Park North,Alouette Bistro,49.2853,-123.11829,4.3,104,No price available
Creekside Park North,Kozak Ukrainian Restaurant,49.2826548747948,-123.1046559827506,4.5,77,$$
Creekside Park North,La Cerveceria Astilleros,49.277909,-123.098848,5.0,2,No price available
Creekside Park North,Jam Cafe on Beatty,49.2802586,-123.1096376,4.4,1490,$$
Creekside Park North,Behind You,49.27911572237145,-123.10076535862387,4.5,2,No price available
Creekside Park North,RedBeef Noodle Kitchen,49.279908,-123.0995163,4.2,35,$$
Creekside Park North,Di Beppe,49.28237705581659,-123.10450043738042,4.2,166,$$
Creekside Park North,Browns Socialhouse QE Theatre,49.279919,-123.112788,4.3,69,$$
Creekside Park North,LOCAL Public Eatery Gastown,49.2835742,-123.1039517,4.2,173,$$
Creekside Park North,Miso Taco,49.277937,-123.098943,4.3,31,No price available
Creekside Park North,MamaLee,49.27961961550342,-123.108583,4.2,20,No price available
Creekside Park North,Kissa Tanto,49.2806222,-123.09811350061167,4.1,314,$$$$
Creekside Park North,Okeya Kyujiro,49.27581579131156,-123.1197521,4.9,24,No price available
Creekside Park North,Honey Salt,49.2753742,-123.1128477,3.5,298,$$
Creekside Park North,The Mackenzie Room,49.2832349,-123.0948578,4.5,209,$$$$
Creekside Park North,DD Mau Chinatown,49.2805314,-123.1009349,4.1,108,$$
Creekside Park North,Pizzeria Farina,49.27662275332361,-123.10011416319465,4.2,235,$$
Creekside Park North,Brat Haus,49.2816365,-123.10751967556246,4.3,4,No price available
Creekside Park North,Is That French,49.283317116058086,-123.10556957238876,4.7,17,No price available
Creekside Park North,La Boqueria,49.280466,-123.0976615,4.3,31,No price available
Creekside Park North,Gastronomy Gastown,49.282192076905154,-123.1028121,4.5,11,No price available
Creekside Park North,Gringo,49.2831553214634,-123.105335897068,4.3,301,$
Creekside Park North,Marugame Udon,49.2801931,-123.11028743227573,3.9,61,$$
Creekside Park North,Tendon Kohaku,49.28107123873706,-123.12179426645872,4.3,174,$$
Creekside Park North,Pizzeria Ludica,49.2800427277576,-123.108486811639,4.0,202,$$
Creekside Park North,District Bar & Restaurant,49.2778742,-123.1141061,3.8,99,$$
Nicola & Robson,Kingyo,49.29073911099211,-123.13705023185994,4.4,1224,$$
Nicola & Robson,Guu with Garlic,49.290249,-123.1338142,4.3,1098,$$
Nicola & Robson,Saku,49.289223,-123.132266,4.4,465,$$
Nicola & Robson,The Red Accordion,49.29025,-123.131768,4.7,124,$$
Nicola & Robson,Kosoo,49.28494,-123.12592,4.3,135,$$
Nicola & Robson,Sura Korean Cuisine,49.2888601838143,-123.131742169312,4.1,461,$$
Nicola & Robson,Ramen Danbo,49.2874959131639,-123.128934167326,4.4,686,$$
Nicola & Robson,Nook,49.2917554,-123.1352974,4.2,331,$$
Nicola & Robson,Dinesty Dumpling House,49.2908176,-123.1343912,3.9,1006,$$
Nicola & Robson,Maruhachi Ra-men,49.2905691,-123.1333951,4.3,791,$$
Nicola & Robson,Zefferelli's,49.28504,-123.1261,4.2,542,$$
Nicola & Robson,Tavola,49.2918164,-123.1357186,4.4,394,$$$
Nicola & Robson,Archer,49.2859851,-123.1251502,4.3,46,No price available
Nicola & Robson,Cardero's Restaurant & Marine Pub,49.2914561357511,-123.127575841549,3.9,723,$$$
Nicola & Robson,Jingle Bao,49.291609,-123.134917,4.1,210,$$
Nicola & Robson,Nomnom Seoul,49.289901,-123.133681,4.3,11,No price available
Nicola & Robson,The Flying Pig,49.27501,-123.122,4.0,1394,$$
Nicola & Robson,Jinmi,49.290812,-123.13607,4.5,25,No price available
Nicola & Robson,Tabom,49.28906007486266,-123.13187998252948,3.9,122,No price available
Nicola & Robson,Mott 32,49.2868703881444,-123.124537612795,3.9,241,$$$$
Nicola & Robson,Nine Dumplings,49.289525,-123.132907,4.4,48,No price available
Nicola & Robson,Joe Fortes Seafood & Chop House,49.28496869177162,-123.12455980835064,4.0,1371,$$$
Nicola & Robson,Alouette Bistro,49.2853,-123.11829,4.3,104,No price available
Nicola & Robson,Ukrainian Village,49.2914123,-123.1358196,4.1,180,$$
Nicola & Robson,Joong Won,49.2874481,-123.1289166,3.9,84,$$
Nicola & Robson,Miku,49.28691298612272,-123.11304877258942,4.4,2428,$$$
Nicola & Robson,Cactus Club Cafe,49.28963138752227,-123.11817709999995,4.2,959,$$
Nicola & Robson,Perfecto Cafe,49.28871769896423,-123.1314811,4.8,5,No price available
Nicola & Robson,Noah's Cafe,49.28827635407216,-123.1400279,4.7,47,No price available
Nicola & Robson,Tableau Bar Bistro,49.287494,-123.1235689,4.0,309,$$
Nicola & Robson,Hello Nori ,49.28559747478766,-123.1261163,4.5,275,$$
Nicola & Robson,Yasma,49.29337295420655,-123.1321844713631,4.6,34,No price available
Nicola & Robson,H2 Kitchen + Bar,49.29164,-123.12932,3.7,85,$$
Nicola & Robson,Hokkaido Ramen Santouka,49.290236,-123.133811,4.2,1010,$$
Nicola & Robson,The Captain's Boil,49.2886164,-123.1307569,3.1,38,No price available
Nicola & Robson,Pho 37,49.28909,-123.13232,4.6,48,No price available
Nicola & Robson,Nam San,49.28946,-123.13294,4.2,29,No price available
Nicola & Robson,Los Chavos Mexican Restaurant & Cantina,49.291058,-123.136479,4.4,12,No price available
Nicola & Robson,Fat Mao Noodles,49.27982129999999,-123.1267997,4.4,86,$$
Nicola & Robson,Zakkushi on Denman,49.291208,-123.136248,4.2,271,$$$
Nicola & Robson,Kitanoya Guu Garlic,49.29065,-123.133761,4.4,15,No price available
Nicola & Robson,Tom Sushi,49.2815608,-123.1327476,4.7,286,$$
Nicola & Robson,LIFT Bar Grill View,49.2937850399962,-123.12978089218,3.5,334,$$$
Nicola & Robson,Dan Dan Noodle,49.2909697,-123.1359801,4.3,30,No price available
Nicola & Robson,Peaked Pies,49.2896489,-123.1384797,4.4,215,$$
Nicola & Robson,PappaRoti,49.2889087,-123.1312063,4.0,272,$
Nicola & Robson,Happy Noodle House,49.27664,-123.12578,4.6,166,$$
Nicola & Robson,Kyochon Chicken,49.2886577341684,-123.1305526,4.0,2,No price available
Nicola & Robson,Indian Delicacy,49.28749,-123.12141,4.5,130,$$
Nicola & Robson,Tre Viet,49.28812950568292,-123.1403068,4.7,23,No price available
10th & Commercial,B House,49.264473795087,-123.069533295929,4.3,33,No price available
10th & Commercial,The Burrow,49.2597591,-123.0700099,3.9,524,$$
10th & Commercial,Jamjar - Folk Lebanese Food,49.264412,-123.0695951,3.8,269,$$
10th & Commercial,Kishimoto Japanese Kitchen,49.2665099,-123.06935,4.4,542,$$$
10th & Commercial,Ay Chihuahua,49.25993245749081,-123.0700989,4.4,5,No price available
10th & Commercial,Daddy's Kitchen,49.261521127712,-123.069602362812,3.9,68,$$
10th & Commercial,Kokomo,49.25387279247421,-123.06817945092918,4.9,7,No price available
10th & Commercial,Sopra Sotto,49.2711051,-123.0694651,4.0,156,$$
10th & Commercial,Silom Thai Cuisine,49.24967701932989,-123.0763106,4.3,4,No price available
10th & Commercial,Chancho Tortilleria,49.266008,-123.069397,3.8,13,No price available
10th & Commercial,Jamila's Afghan Cuisine,49.261545,-123.069526,4.1,7,No price available
